-70.854,92.618
0.54925,35.078
-47.556,-35.029
-79.666,79.71
-23.471,14.12
-80.925,-69.05
-38.17,-32.929
-6.3202,44.171
-96.776,39.978
-36.242,-17.223
-82.637,-68.235
-32.431,-18.937
48.974,62.945
-52.426,0.094325
-54.106,-11.52
-60.84,28.112
-13.713,75.41
-93.602,-81.586
-24.521,17.673
-81.53,11.062
91.428,93.785
-51.783,81.893
-63.18,96.319
-59.299,-13.348
-53.139,72.742
29.263,35.172
56.218,83.499
-24.906,55.833
-13.503,-0.69254
82.636,91.387
-59.26,-2.0471
-13.717,78.007
-90.074,-40.379
-17.874,-9.4355
-46.94,47.253
-17.246,81.031
-91.514,39.64
-51.27,-5.7823
8.5983,70.82
-83.586,-4.9291
-90.252,95.326
58.129,86.523
-14.129,77.044
-92.715,82.657
-95.428,-53.642
-32.279,-12.436
15.211,38.342
-50.663,57.765
-12.411,51.375
-57.396,-23.087
16.45,71.154
40.553,60.074
-80.46,87.855
-87.072,90.179
-82.267,-52.639
-65.286,-41.912
-75.3,-52.543
-80.492,-29.997
-80.654,3.2541
-17.874,-9.4355
-42.287,-25.287
-75.324,49.263
17.197,71.919
9.3763,85.498
-61.392,26.691
46.421,60.164
11.558,14.283
-49.387,21.461
-92.648,-44.122
13.872,37.236
-23.354,16.928
25.401,30.738
-35.363,-20.376
-23.592,71.752
-92.915,80.011
-60.033,15.242
-69.611,-5.554
-53.035,16.821
-64.232,-41.963
-16.275,32.144
-71.218,-45.709
-86.329,-81.275
56.218,83.499
-7.3022,-3.8133
-36.514,99.51
-96.903,-86.284
-62.186,-59.265
-77.659,-51.643
-64.575,68.816
-70.892,-37.815
-86.768,15.941
-40.12,96.813
-96.818,-43.346
-66.931,16.316
-79.518,-27.994
-81.074,70.674
-92.079,-17.114
8.1757,31.116
-88.076,-79.036
-8.5383,72.27
-72.426,19.409
-89.871,-63.218
33.283,79.831
40.045,42.483
-54.023,-40.397
-54.986,26.472
4.1701,88.746
-92.648,-44.122
-8.2549,51.639
-48.026,3.9432
1.5598,86.571
8.656,87.8
-62.523,-16.981
-81.7,-13.708
-83.828,-26.768
-20.742,-10.119
-25.188,56.886
21.483,51.015
13.765,28.74
-71.272,39.028
-67.535,-14.854
14.448,17.054
-59.585,6.0981
-71.623,-28.919
-75.596,-35.32
-26.713,48.741
0.38068,66.583
-3.0903,22.736
10.458,16.486
10.031,91.287
-38.385,35.329
-46.45,25.595
70.97,97.612
-46.375,-43.323
59.072,70.071
-55.763,41.623
-88.613,78.279
-59.153,-27.508
-79.518,-27.994
-25.131,71.864
-15.799,25.977
-91.636,-47.765
35.066,60.452
49.63,98.435
-24.079,26.238
-36.838,36.662
-18.509,-12.015
0.77755,54.999
-89.713,-1.9116
-65.223,-1.531
-37.076,65.996
-22.161,-8.4227
-29.093,-2.0761
-37.705,99.816
33.702,90.007
77.084,85.602
-17.874,-9.4355
-92.687,95.451
-69.386,-42.515
-63.298,25.318
-19.132,11.764
9.3763,85.498
18.839,28.023
-11.825,9.3108
-64.204,73.545
37.058,90.691
-15.799,25.977
-29.372,66.177
-3.9256,8.0212
32.167,66.374
90.992,95.797
30.254,63.526
-82.5,-46.191
-37.78,55.006
-29.093,-2.0761
-25.131,71.864
-86.144,-2.0197
-88.83,-33.486
43.021,59.67
-26.182,40.601
13.568,60.27
-99.073,4.6627
-71.272,39.028
-73.605,40.17
-61.313,72.468
-44.615,65.29
-35.795,-18.256
-12.405,35.747
-37.188,27.542
36.638,69.826
-94.829,63.247
60.112,75.237
32.389,77.406
-31.225,-2.017
-40.736,-26.33
-8.4492,19.442
-71.623,-28.919
-9.4003,92.706
8.1768,24.056
-48.778,-0.38114
